lockitver|DO NOT DELETE THIS LINE! 2896
dlga_merchant_quest_persuade_peace_9:merchant_quest_persuade_peace_no|Vergebt mir. Ich kann das nicht machen.
dlga_merchant_quest_persuade_peace_10:close_window|Ausgezeichnet. Ihr werdet unseren Segen haben. Ich hoffe, Ihr werdet mit diesen beiden alten Streithähnen zurechtkommen. Wir werden warten und auf gute Neuigkeiten hoffen.
dlga_merchant_quest_persuade_peace_no:close_window|Sagt nicht sofort zu. Überdenkt dies eine Weile. Wenn jemand mit dieser Situation klar kommt, dann Ihr.
dlga_merchant_quest_requested:merchant_quest_deal_with_night_bandits|Fürwahr, fürwahr! Eine Gruppe Banditen belästigt die Stadt und ich weiß nicht mehr, wie ich ihnen beikommen könnte. Im Schutze der Dunkelheit legen sie den Städtern Hinterhalte und rauben sie aus. Danach verschwinden sie wie der Blitz, bevor die Wachen endlich eintreffen. Nicht einen von ihnen konnten wir fangen! Sie greifen nur einzelne Städter an und zeigen sich nie, wenn eine Gruppe unterwegs ist. Ich suche jemanden, der es mit diesen Banditen alleine aufnehmen und sie besiegen kann. Das scheint der einzige Weg zu sein, ihrer habhaft zu werden. Seid Ihr der Aufgabe gewachsen?
dlga_merchant_quest_brief:merchant_quest_deal_with_night_bandits|Eine Gruppe Banditen belästigt die Stadt und ich weiß nicht mehr, wie ich ihnen beikommen könnte. Im Schutze der Dunkelheit legen sie den Städtern Hinterhalte und rauben sie aus. Danach verschwinden sie wie der Blitz, bevor die Wachen endlich eintreffen. Nicht einen von ihnen konnten wir bislang fangen! Sie greifen nur einzelne Städter an und zeigen sich nie, wenn eine Gruppe unterwegs ist. Ich suche jemanden, der es mit diesen Banditen alleine aufnehmen und sie besiegen kann. Das scheint der einzige Weg zu sein, ihrer habhaft zu werden. Seid Ihr der Aufgabe gewachsen?
dlga_merchant_quest_deal_with_night_bandits:deal_with_night_bandits_quest_taken|Banditen töten? Aber nur zu gerne!
dlga_merchant_quest_deal_with_night_bandits:merchant_quest_stall|Verzeiht, aber ich bin nicht interessiert.
dlga_deal_with_night_bandits_quest_taken:mayor_pretalk|Das nimmt mir eine große Last von den Schultern, {playername}. Wenn Ihr erfolgreich seid, könnt Ihr eine großzügige Belohnung erwarten. Seht einfach zu, dass man Euch nicht tötet ...
dlga_merchant_quest_requested:merchant_quest_brief.6|Einer der Händler hier sucht nach Kuhhirten, um seine Rinder zum Markt in {s13} zu bringen.
dlga_merchant_quest_brief:move_cattle_herd_quest_brief|Die Rinderherde muss innerhalb von 30 Tagen in {s13} eintreffen. Früher wäre natürlich besser, viel besser! Doch sie darf keinesfalls später als in 30 Tagen dort ankommen. Wenn Ihr das machen könnt, würde ich dafür mit {reg8} Dinaren entlohnen. Interessiert?
dlga_move_cattle_herd_quest_brief:move_cattle_herd_quest_taken|Klar, ich kann die Herde nach {s13} bringen.
dlga_move_cattle_herd_quest_brief:merchant_quest_stall|Es tut mir Leid, ich muss ablehnen.
dlga_move_cattle_herd_quest_taken:mayor_pretalk|Schön. Ihr findet die Herde außerhalb der Stadtmauern. Kehrt zu mir zurück, nachdem Ihr die Tiere nach {s13} gebracht habt, und Ihr werdet Eure Bezahlung erhalten.
dlga_merchant_quest_requested:mayor_pretalk|Ich fürchte, ich habe momentan keine Aufgabe für Euch.
dlga_start:village_elder_deliver_cattle_thank|{mein Herr/meine Dame}. Unser Dorf ist dankbar für Eure Hilfe. Mit den {reg5} Rindern, die Ihr gebracht habt, können wir nun eine eigene Herde züchten.
dlga_village_elder_deliver_cattle_thank:village_elder_talk|Oh {Fürst/Fürstin}, ich bitte Euch ... gibt es etwas, das wir für Euch tun können?
dlga_start:village_elder_talk|Guten Tag, {mein Herr/meine Dame}, und willkommen in {s9}. Ich bin der Älteste dieses Dorfes.
dlga_start:village_elder_talk.1|Willkommen in {s9}, mein {Fürst/Fürstin}. Wir frohlockten ob der Neuigkeit, dass unser bescheidenes Dorf nun zu Eurem Lehen gehört. Ich bin der Dorfälteste und ich werde fühle mich geehrt, Euch so gut ich kann zu dienen.
dlga_start:village_elder_talk.2|{Mein Fürst/Meine Dame}, Ihr ehrt unser bescheidenes Dorf mit Eurer Gegenwart.
dlga_start:village_elder_talk.3|Guten Tag, {mein Herr/meine Dame}.
dlga_village_elder_pretalk:village_elder_talk|Gibt es etwas, das ich für Euch tun kann?
dlga_village_elder_talk:village_elder_ask_fugitive|Ich suche nach einem Mann namens {s4}. Man sagte mir, er würde sich hier versteckt halten.
dlga_village_elder_ask_fugitive:village_elder_pretalk|In unserem Dorf gehen Fremde ein und aus, {mein Herr/meine Dame}. Ich bezweifle jedoch, dass Ihr ihn zu dieser späten Stunde aufspüren werdet. Am Tage würdet Ihr damit mehr Glück haben.
dlga_village_elder_ask_fugitive:close_window|In unserem Dorf gehen Fremde ein und aus, {mein Herr/meine Dame}. Wenn er sich hier aufhält, werdet Ihr ihn sicherlich ausfindig machen, wenn Ihr Euch ein wenig umseht.
dlga_village_elder_talk:village_elder_active_mission_1|Wegen der Aufgabe, um die Ihr mich gebeten hattet ...
dlga_village_elder_talk:village_elder_request_mission_ask|Habt Ihr irgendwelche Aufgaben, die ich für Euch erfüllen könnte?
dlga_village_elder_talk:village_elder_trade_begin|Ich möchte einige Vorräte kaufen. Ich werde mit Gold bezahlen.
dlga_village_elder_trade_begin:village_elder_trade_talk|Natürlich, {mein Herr/meine Dame}. Möchtet Ihr Waren oder Rinder kaufen?
dlga_village_elder_trade_talk:village_elder_trade|Ich möchte Nahrung und Vorräte kaufen.
dlga_village_elder_trade:village_elder_pretalk|Wir haben in unserem Lagerhaus etwas Nahrung und andere Vorräte. Kommt und seht Euch um.
dlga_village_elder_trade_talk:village_elder_buy_cattle|Ich möchte einige Rinder kaufen.
dlga_village_elder_trade_talk:village_elder_pretalk|Ich habe meine Meinung geändert. Ich möchte doch lieber nichts kaufen.
dlga_village_elder_talk:village_elder_ask_enemies|Habt Ihr in der Nähe in letzter Zeit Feinde gesehen?
dlga_village_elder_ask_enemies:village_elder_pretalk|Verzeiht, {mein Herr/meine Dame}. Wir haben in dieser Gegend weder Streitmächte gesehen, noch von ihnen gehört.
dlga_village_elder_ask_enemies:village_elder_tell_enemies|Hmmm. Lasst mich einmal nachdenken ...
dlga_village_elder_tell_enemies:village_elder_tell_enemies|{s1} {s2}
dlga_village_elder_tell_enemies:village_elder_pretalk|Nein, {mein Herr/meine Dame}. Wir haben in dieser Gegend seit einiger Zeit keine Streitmächte mehr gesehen.
dlga_village_elder_tell_enemies:village_elder_pretalk.1|Wohlan, das war dann wohl alles.
dlga_village_elder_talk:village_elder_ask_set_fire|Ihr müsst für mich ein großes Feuer im Randbereich dieses Dorfes legen.
dlga_village_elder_ask_set_fire:close_window|Wir haben uns bereits hierauf geeinigt, {Herr/Herrin}. Ich werde mein Bestes geben, Ihr könnt mir vertrauen.
dlga_village_elder_ask_set_fire:village_elder_ask_set_fire_1|Ein Feuer {Herr/Herrin}! Feuer sind gefährlich! Warum solltet Ihr so etwas wünschen?
dlga_village_elder_ask_set_fire:village_elder_ask_set_fire_5|Ich glaube, dass wir bereits über dieses Thema diskutiert haben, {Herr/Herrin}.
dlga_village_elder_ask_set_fire:village_elder_ask_set_fire_5.1|Wir haben schon hierüber gesprochen, {Herr/Herrin} und gemessen am Risiko, das ich für Euch eingehen soll, waren Eure vorherigen Angebote zu gering.
dlga_village_elder_ask_set_fire_1:village_elder_ask_set_fire_2|Ich habe meine Gründe und Ihr die Euren – einen Beutel Silber. Wollt Ihr oder nicht?
dlga_village_elder_ask_set_fire_1:village_elder_ask_set_fire_explain_plan|Gemessen am Risiko, das Ihr eingeht, habt Ihr ein Recht, meinen Plan zu kennen.
dlga_village_elder_ask_set_fire_explain_plan:village_elder_ask_set_fire_2|Ich möchte einen Gefangenen aus {s4} befreien. Wenn Ihr das Feuer ansteckt, werden die Wachen in {s4} den Rauch sehen, und einige von ihnen werden hinausstürzen, um nach dem Rechten zu sehen. 
dlga_village_elder_ask_set_fire_2:close_window|Es tut mir leid, {Herr/Herrin}. Bitte vergebt mir, aber wir haben nicht unbedingt Grund, Euch zu trauen. Was Ihr verlangt ist zu gefährlich.
dlga_village_elder_ask_set_fire_2:village_elder_ask_set_fire_3|Wie Ihr meint, {Herr/Herrin}. Aber wenn wir dies tun, gehen wir ein großes Risiko ein. Was wäre für uns in der Sache drin?
dlga_village_elder_ask_set_fire_3:village_elder_ask_set_fire_4|Ich kann euch 100 Dinare geben.
dlga_village_elder_ask_set_fire_3:village_elder_ask_set_fire_6|Ich kann euch 200 Dinare geben.
dlga_village_elder_ask_set_fire_3:village_elder_ask_set_fire_6.1|Ich kann euch 300 Dinare geben.
dlga_village_elder_ask_set_fire_3:close_window|Schon gut.
dlga_village_elder_ask_set_fire_4:village_elder_talk|Das ist Wahnsinn. Solch ein Risiko kann ich nicht eingehen.
dlga_village_elder_ask_set_fire_5:village_elder_ask_set_fire_7|Dann lasst mich Eure Belohnung auf 200 Dinare erhöhen.
dlga_village_elder_ask_set_fire_5:village_elder_ask_set_fire_6|Dann lasst mich Eure Belohnung auf 300 Dinare erhöhen.
dlga_village_elder_ask_set_fire_5:village_elder_ask_set_fire_6.1|Dann lasst mich Eure Belohnung auf 300 Dinare erhöhen. Das ist mein letztes Angebot.
dlga_village_elder_ask_set_fire_5:close_window|Schon gut.
dlga_village_elder_ask_set_fire_6:village_elder_ask_set_fire_9|Nun gut. Ihr verlangt von mir, sehr große Risiken einzugehen, aber ich werde es tun. Wann soll dieses Feuer ausbrechen?
dlga_village_elder_ask_set_fire_7:village_elder_talk|So etwas Gefährliches kann ich nicht für 200 Dinare machen...
dlga_village_elder_ask_set_fire_9:village_elder_ask_set_fire_10|Fahrt mit Euren Vorbereitungen fort. Das Feuer muss in einer Stunde ausbrechen.
dlga_village_elder_ask_set_fire_9:village_elder_ask_set_fire_11|Wenn die Uhr zur Mitternacht schlägt. Ich werde exakt eine Stunde warten.
dlga_village_elder_ask_set_fire_10:close_window|Jawohl, {Herr/Herrin}. Wir werden unsere Vorbereitungen treffen. Nun geht und trefft Eure.
dlga_village_elder_ask_set_fire_11:close_window|Wie Ihr wünscht, {Herr/Herrin}. Möge Euch der Himmel beschützen.
dlga_village_elder_talk:village_elder_recruit_start|Gibt es in diesem Dorf vielleicht einige junge Recken, die Ihr mit dem Kriegshandwerk versuchen wollen?
dlga_village_elder_talk:close_window|[Weiterziehen]
dlga_village_elder_buy_cattle:village_elder_buy_cattle_2|Wir haben {reg5} Rinder zum Preis von {reg6} Dinaren pro Tier. Wie viele wollt Ihr kaufen?
dlga_village_elder_buy_cattle:village_elder_buy_cattle_2.1|{mein Herr/meine Dame}, unser Dorf hat leider keine Rinder mehr übrig.
dlga_village_elder_buy_cattle_2:village_elder_buy_cattle_complete|Eins.
dlga_village_elder_buy_cattle_2:village_elder_buy_cattle_complete.1|Zwei.
dlga_village_elder_buy_cattle_2:village_elder_buy_cattle_complete.2|Drei.
dlga_village_elder_buy_cattle_2:village_elder_buy_cattle_complete.3|Vier.
dlga_village_elder_buy_cattle_2:village_elder_buy_cattle_complete.4|Fünf.
dlga_village_elder_buy_cattle_2:village_elder_pretalk|Vergesst es.
dlga_village_elder_buy_cattle_complete:village_elder_pretalk|{mein Herr/meine Dame}, ich werde den Hirten auftragen, die Tiere zusammen zu treiben, und sie Euch zu bringen. Ich bin sicher, dass Ihr mit Eurem Kauf zufrieden sein werdet.
dlga_village_elder_recruit_start:village_elder_talk|{mein Herr/meine Dame}, ich glaube nicht, dass irgendjemand interessiert sein würde. Gibt es etwas, das ich für Euch tun kann?
dlga_village_elder_recruit_start:village_elder_recruit_decision|Ich habe da {reg5} im Sinne, der die Gelegenheit wohl sofort beim Schopfe ergreifen würden. Wenn Ihr 10 Dinare zahlen könntet {reg7?für jeden Ausrüstungsgegenstand:für seine Ausrüstung} .... wäre das für Euch in Ordnung?
dlga_village_elder_recruit_decision:village_elder_pretalk|Gebt {reg7?ihnen:ihm} Bescheid, sich bereit zu machen.
dlga_village_elder_recruit_decision:village_elder_pretalk.1|Nein, nicht jetzt.
dlga_village_elder_active_mission_1:village_elder_active_mission_2|Ja, {mein Herr/meine Dame}, habt Ihr schon Fortschritte erzielt?
dlga_village_elder_active_mission_2:village_elder_deliver_grain_thank|In der Tat. Ich habe Euch {reg5} Bündel Weizen gebracht.
dlga_village_elder_deliver_grain_thank:village_elder_deliver_grain_thank_2|Oh {Fürst/Fürstin}, Ihr habt uns vor Hunger und Verzweiflung bewahrt. Wir können Euch gar nicht genug danken, doch wir werden Euch für immer in unsere Gebete einschließen. Das Dorf {s13} wird nicht vergessen, was Ihr für uns getan habt.
dlga_village_elder_deliver_grain_thank_2:village_elder_talk|Oh {Fürst/Fürstin}, ich bitte Euch, gibt es etwas, das wir für Euch tun können?
dlga_village_elder_active_mission_2:village_elder_active_mission_3|Ich arbeite noch daran.
dlga_village_elder_active_mission_2:village_elder_mission_failed|Ich fürchte, ich werde die Aufgabe nicht erfüllen können.
dlga_village_elder_active_mission_3:village_elder_pretalk|Vielen Dank, {mein Herr/meine Dame}. Wir beten jeden Tag für Euren Erfolg.
dlga_village_elder_mission_failed:village_elder_pretalk|Ah, es grämt mich, das zu hören, {mein Herr/meine Dame}. Ich werde versuchen, an etwas anderes zu denken.
dlga_village_elder_request_mission_ask:village_elder_pretalk|Nun, {mein Herr/meine Dame}, Ihr helft uns bereits mit einer Aufgabe. Wir können unmöglich mehr von Euch verlangen.
dlga_village_elder_request_mission_ask:village_elder_pretalk.1|Nein, {mein Herr/meine Dame}, wir haben keine anderen Aufgaben für Euch.
dlga_village_elder_request_mission_ask:village_elder_tell_mission|Eine Aufgabe?
dlga_village_elder_tell_mission:village_elder_tell_deliver_grain_mission|{Mein guter Herr/Meine gute Herrin}, unser Dorf hat schwere Zeiten zu überstehen: Die Ernte war schlecht, und kürzlich haben uns erbarmungslose Banditen das Getreide gestohlen, das wir zur Aussaat aufgehoben hatten. Wenn wir dieses Getreide nicht bald finden, werden wir unsere Felder nicht bestellen können, und dann werden wir im kommenden Jahr Hunger leiden müssen. Wenn Ihr uns helfen könnt, würden wir für immer in Eurer Schuld stehen.
dlga_village_elder_tell_deliver_grain_mission:village_elder_tell_deliver_grain_mission_2|Hmmm. Wie viel Getreide benötigt Ihr?
dlga_village_elder_tell_deliver_grain_mission:village_elder_deliver_grain_mission_reject|Solche Aufgaben interessieren mich nicht. Bittet jemand anderen um Hilfe.
dlga_village_elder_tell_deliver_grain_mission_2:village_elder_tell_deliver_grain_mission_3|Mit {reg5} Bündeln Weizen konnten wir wohl mit dem Anpflanzen beginnen. Hoffentlich können wir mildtätige Leute finden, die uns mit dem Rest helfen.
dlga_village_elder_tell_deliver_grain_mission_3:village_elder_deliver_grain_mission_accept|Dann werde ich mich aufmachen und Euch den benötigten Weizen besorgen.
dlga_village_elder_tell_deliver_grain_mission_3:village_elder_deliver_grain_mission_reject|Ich fürchte, ich habe keine Zeit dafür. Ihr werdet woanders Hilfe finden müssen.
dlga_village_elder_deliver_grain_mission_accept:close_window|Vielen Dank, {mein Herr/meine Dame}. Wir werden Nacht und Tag für Euch beten.
dlga_village_elder_deliver_grain_mission_reject:close_window|Ja, {mein Herr/meine Dame}, natürlich. Verzeiht, dass ich Euch mit unserem Kummer belastet haben.
dlga_village_elder_tell_mission:village_elder_tell_train_peasants_against_bandits_mission|Wir haben sehr unter einer Gruppe Banditen zu leiden: Sie stehlen unsere Nahrung und unser Vieh, und töten jeden, der ihnen nicht sofort gehorcht. Unsere Männer sind wütend, dass wir uns nicht verteidigen können, doch wir sind nur einfache Bauern ... mit etwas Hilfe könnte man aus einigen Dörflern jedoch etwas mehr herausholen. Wir brauchen einfach einen erfahrenen Kämpfer, der uns die Kampfeskunst lehrt.
dlga_village_elder_tell_train_peasants_against_bandits_mission:village_elder_train_peasants_against_bandits_mission_accept|Ich kann Euch beibringen, wie Ihr Euch verteidigen könnt.
dlga_village_elder_tell_train_peasants_against_bandits_mission:village_elder_train_peasants_against_bandits_mission_reject|Ihr Bauernvolk solltet Eure Finger von Waffen lassen. Zahlt die Banditen einfach, und das Problem ist gelöst.
dlga_village_elder_train_peasants_against_bandits_mission_accept:close_window|Tatsächlich? Oh, wie schön! Wir stünden tief in Eurer Schuld, {mein Herr/meine Dame}. Ich werde den Dörflern sagen, hierher zu kommen und sich von Euch im Kampfe unterweisen lassen. Wenn Ihr uns die Selbstverteidigung lehren könnt, werden wir Euch dafür bei meinem Ehrenwort alles geben, was wir können.
dlga_village_elder_train_peasants_against_bandits_mission_reject:close_window|Ja, natürlich, {mein Herr/meine Dame}. Vielen Dank für Euren Rat.
dlga_village_elder_tell_mission:village_elder_tell_deliver_cattle_mission|Banditen haben unsere Rinder gestohlen. Unsere Weiden sind leer. Mit einigen wenigen Rindern könnten wir eine neue Herde züchten.
dlga_village_elder_tell_deliver_cattle_mission:village_elder_tell_deliver_cattle_mission_2|Wie viele Tiere benötigt Ihr?
dlga_village_elder_tell_deliver_cattle_mission:village_elder_deliver_cattle_mission_reject|Ich habe keine Zeit hierfür. Bittet jemand anderen um Hilfe.
dlga_village_elder_tell_deliver_cattle_mission_2:village_elder_tell_deliver_cattle_mission_3|Ich glaube, {reg5} Rinder sollten für eine kleine Herde ausreichen.
dlga_village_elder_tell_deliver_cattle_mission_3:village_elder_deliver_cattle_mission_accept|Dann werde ich Euch die Rinder bringen, die Ihr benötigt.
dlga_village_elder_tell_deliver_cattle_mission_3:village_elder_deliver_cattle_mission_reject|Ich fürchte, ich habe keine Zeit dafür. Ihr werdet woanders Hilfe finden müssen.
dlga_village_elder_deliver_cattle_mission_accept:close_window|Vielen Dank, {mein Herr/meine Dame}. Wir werden Nacht und Tag für Euch beten.
dlga_village_elder_deliver_cattle_mission_reject:close_window|Ja, {mein Herr/meine Dame}, natürlich. Verzeiht, dass ich Euch mit unserem Kummer belastet habe.
dlga_village_elder_tell_mission:village_elder_pretalk|Seid bedankt, {mein Herr/meine Dame}, doch momentan brauchen wir eigentlich nichts.
dlga_start:goods_merchant_talk|{Mein Fürst/meine Fürstin}, Ihr ehrt meinen bescheidenen Laden mit Eurer Anwesenheit.
dlga_start:goods_merchant_talk.1|Willkommen, {mein Herr/meine Dame}. Was kann ich für Euch tun?
dlga_goods_merchant_pretalk:goods_merchant_talk|Noch etwas?
dlga_goods_merchant_talk:goods_trade_requested|Ich möchte ein paar Sachen kaufen ... und vielleicht etwas verkaufen.
dlga_goods_trade_requested:goods_trade_completed|Sicher, sicher ... hier, werft einen Blick auf mein Angebot.
dlga_goods_trade_completed:goods_merchant_talk|Noch etwas?
dlga_goods_merchant_talk:trade_info_request|Welche Waren sollte ich hier kaufen, um mit ihnen in anderen Städten Handel zu treiben?
dlga_goods_merchant_talk:close_window|Nichts. Danke.
dlga_trade_info_request:trade_info_request_2|Diese Art von Information erlangt Ihr am besten von Karawanenmeistern und fahrendem Händlervolk. Wenn Ihr es wünscht, kann ich Euch in das Viertel schicken, in dem ausländische Händler nächtigen, wenn sie in der Stadt sind. Verbringt dort einige Zeit und lauscht ihren Gesprächen, und Ihr werdet viel darüber lernen, mit welchen lokalen Waren sich wo der größte Gewinn erzielen lässt.
dlga_trade_info_request_2:close_window|Dann werde ich etwas Zeit mit diesen Händlern verbringen.
dlga_trade_info_request_2:goods_merchant_pretalk|Ich habe jetzt keine Zeit hierfür.
dlga_start:arena_intro_1|.
dlga_start:arena_intro_1.1|Guten Tag, Freund. Wenn Ihr Euch die Turniere ansehen wolltet, kommt Ihr vergebens. Hier wird es einige Zeit lang keine Turniere mehr geben.
dlga_arena_intro_1:arena_intro_2|Turniere? Also hier halten sie die Turniere ab ...
dlga_arena_intro_2:arena_intro_3|Jawohl. Ihr solltet diesen Ort während einem der Turniere sehen – das ganze Stadt- und Landvolk strömt dazu herbei, und findet gar großes Gaudium an den Kämpfen. Wie auch immer, wie ich bereits sagte, wird es hier einige Zeit lang kein Turnier geben, also gibt es nicht viel zu sehen. Abgesehen davon gibt es natürlich ab und zu ein offizielles Duell, und natürlich werden fast jeden Tag Kämpfe ausgerichtet.
dlga_arena_intro_3:arena_training_melee_intro|Erzählt mir über die Kämpfe.
dlga_arena_training_melee_intro:arena_training_melee_intro_2|Die Kämpfer und Ritter langweilen sich beim Warten auf das nächste Turnier, und so haben sie die Übungskämpfe ins Leben gerufen. Das ist wirklich eine ganz einfache Idee: Man geht einfach mit einer Waffe in die Arena – es gibt keine Regeln, keine Kampfpartner. Es gilt jeder gegen jeden, bis nur noch einer steht. Klingt doch amüsant, was?
dlga_arena_training_melee_intro_2:arena_training_melee_intro_reward|Gibt es eine Belohnung?
dlga_arena_training_melee_intro_reward:arena_training_melee_intro_2|Die gibt es tatsächlich: Einige reiche Städter zahlen Kämpfern, die großes Geschick zeigen, Preisgelder aus. Wenn Ihr {reg1} Gegner schlagen könnt, bevor man Euch niederstreckt, erhaltet Ihr {reg11} Dinare. Für den Sieg über mindestens {reg2} Gegner erhaltet Ihr {reg12} Dinare, {reg13} Dinare, wenn Ihr {reg3} Gegner besiegt, und {reg14} Dinare, wenn Ihr lange genug durchhalten könnt, um {reg4} Gegner zu schlagen. Solltet Ihr gewinnen, erhaltet Ihr den Siegpreis in Höhe von {reg15} Dinaren. Klingt doch gut, oder?
dlga_arena_training_melee_explain_reward:arena_master_melee_pretalk|Einige reiche Städter zahlen Kämpfern, die großes Geschick zeigen, Preisgelder aus. Wenn Ihr {reg1} Gegner schlagen könnt, bevor man Euch niederstreckt, erhaltet Ihr {reg11} Dinare. Für den Sieg über mindestens {reg2} Gegner erhaltet Ihr {reg12} Dinare, {reg13} Dinare, wenn Ihr {reg3} Gegner besiegt, und {reg14} Dinare, wenn Ihr lange genug durchhalten könnt, um {reg4} Gegner zu schlagen. Solltet Ihr gewinnen, erhaltet Ihr den Siegpreis in Höhe von {reg15} Dinaren. Klingt doch gut, oder?
dlga_arena_training_melee_intro_2:arena_training_melee_intro_3|Kann ich auch teilnehmen?
dlga_arena_training_melee_intro_3:arena_master_melee_talk|Haha. Ihr wärt von Sinnen, würdet Ihr das nicht tun. Selbstverständlich. Die Kämpfe stehen allen offen. Der nächste Kampf wird sogar recht bald stattfinden. Ihr könnt hingehen und gleich mitmachen.
dlga_start:arena_master_intro_1|Hallo. Ihr scheint hier neu zu sein. Habt Ihr auch einen Namen?
dlga_arena_master_intro_1:arena_master_intro_2|Ich bin {playername}.
dlga_arena_master_intro_2:arena_master_pre_talk|Schön, Euch zu sehen, {playername}. Ich bin der Turniermeister von {s1}. Sprecht mich an, wenn Ihr an den Kämpfen teilnehmen wollt.
dlga_start:arena_master_fight_result|.
dlga_arena_master_fight_result:arena_master_pre_talk|Haha, da habt Ihr Euch aber eine schöne Schramme eingehandelt. Aber macht Euch keine Sorgen, jeder wird ab und zu mal verhauen. Viel wichtiger ist, danach aufzustehen, den Staub abzuwischen, und weiterzumachen! Aus diesem Holz sind Champions geschnitzt!
dlga_arena_master_fight_result:arena_master_pre_talk.1|Oh, Ihr habt {reg8} Gegner besiegt. Nicht schlecht. Aber Preisgeld bringt Euch das trotzdem nicht ein. Also wenn Ich in Eurer Haut stecken würde, wäre ich im Handumdrehen wieder in der Arena, und würde alles zeigen, was ich drauf habe ...
dlga_arena_master_fight_result:arena_master_pre_talk.2|Ihr habt dort unten ziemlich gut gekämpft. Gute Bewegungen. Ihr habt viel Talent, das ist sicher. Und für den Sieg über {reg8} Gegner habt Ihr Euch ein Preisgeld von {reg10} verdient.
dlga_arena_master_fight_result:arena_master_pre_talk.3|Das war ein guter Kampf, den Ihr dort gezeigt habt. Ihr habt es geschafft, nicht weniger als {reg8} Gegner zu besiegen. Und natürlich habt Ihr Euch dadurch ein Preisgeld von {reg10} Dinaren redlich verdient.
dlga_arena_master_fight_result:arena_master_pre_talk.4|Eure Leistung war atemberaubend! Ihr seid ohne Frage ein äußerst talentierter Kämpfer. Nicht jeder kann bei den Kämpfen {reg8} Gegner niederstrecken. Selbstverständlich habt Ihr Euch für diese Leistung ein Preisgeld verdient: {reg10} Dinare. Ein nettes Sümmchen, was?
dlga_arena_master_fight_result:arena_master_pre_talk.5|Das war eine verdammt gute Kampfleistung, {playername}. Ihr bewegt Euch gut, besitzt hervorragende Taktik ... Und für den Sieg über {reg8} Gegner habt Ihr Euch ein Preisgeld von {reg10} verdient.
dlga_arena_master_fight_result:arena_master_pre_talk.6|Herzlichen Glückwunsch, Champion! Was Ihr beim Kampf gezeigt habt, war wirklich bemerkenswert! Ihr habt alle anderen Kämpfer besiegt und dadurch das Turnier gewonnen. Der Siegerpreis ist Euch damit sicher: {reg10} Dinare.
dlga_start:arena_master_pre_talk|Hallo, {playername}. Gut, Euch wieder zu sehen.
dlga_arena_master_pre_talk:arena_master_talk|Was habt Ihr denn vor?
dlga_arena_master_talk:arena_master_melee_pretalk|Über die Kämpfe ...
dlga_arena_master_talk:arena_master_ask_tournaments|Wird es in den umliegenden Städten in nächster Zeit Turniere geben?
dlga_arena_master_talk:close_window|Ich muss Euch jetzt verlassen. Auf Wiedersehen.
dlga_arena_master_ask_tournaments:arena_master_talk|{reg2?Auf absehbare Zeit wird es keine Turniere geben.:{reg1?Turniere werden:Ein Turnier wird} bald in {s15} abgehalten werden.
dlga_arena_master_melee_pretalk:arena_master_melee_talk|Hier wird bald ein Kampf stattfinden. Ihr könnt gleich mitmachen, wenn Ihr wollt.
dlga_arena_master_melee_talk:close_window|Gut. Das werde ich machen.
dlga_arena_master_melee_talk:arena_master_melee_reject|Danke. Aber ich werde meinen Blessuren etwas Zeit zum Heilen geben.
dlga_arena_master_melee_reject:arena_master_pre_talk|Sehr gut! Das ist schlau von Euch.
dlga_arena_master_melee_talk:arena_training_melee_explain_reward|Könnt Ihr mir nochmal über die Belohnungen erzählen?
dlga_start:galeas_talk|Hallo, {Junge/Mädchen}. Wenn Ihr Gefangene haben solltet, werde ich Sie Euch gerne abkaufen.
dlga_galeas_talk:galeas_sell_prisoners|Dann holt mal besser Euer Geldsäckel heraus. Ich möchte Gefangene verkaufen.
dlga_galeas_talk:close_window|Nicht dieses Mal. Gehabt Euch wohl.
dlga_galeas_sell_prisoners:galeas_sell_prisoners_2|Lasst mich mal sehen, was Ihr da habt ...
dlga_galeas_sell_prisoners_2:close_window|Wenn Ihr weitere Gefangene macht, so bringt sie zu mir. Ich werde gut für sie bezahlen.
dlga_bandit_introduce:bandit_talk|{s5}
dlga_bandit_talk:close_window|Meine Klinge werde ich Euch spüren lassen, lumpiges Gesindel!
dlga_bandit_talk:bandit_barter|Es gibt keinen Grund zum Kämpfen. Ich kann für freies Geleit zahlen.
dlga_bandit_barter:bandit_barter_2|Silber ohne Blutvergießen, das haben wir am liebsten! Zahlt uns {reg5} Dinare, und wir werden Euch weiter ziehen lassen.
dlga_bandit_barter_2:bandit_barter_3a|Nun gut, nehmt das Geld.
dlga_bandit_barter_2:bandit_barter_3b|Ich habe nicht so viel Geld bei mir.
dlga_bandit_barter_3b:close_window|Das ist zu schade. Dann müssen wir Euch wohl in die Sklaverei verkaufen. Ergreift {ihn/sie}, Kameraden!
dlga_bandit_barter:close_window|He, ich habe von Euch gehört! Ihr schlachtet uns Wegelagerer wie die Hunde ab, und nun erwartet Ihr, dass wir Euch für ein paar lumpige Münzen ziehen lassen? Vergesst es. Ihr hattet keine Gnade mit uns, und jetzt werden wir keine mit Euch haben.
dlga_bandit_barter_3a:close_window|He, das war doch nicht so schwer, oder? Wohlan, wir lassen Euch jetzt gehen. Packt Euch fort.
dlga_start:bandit_meet|Was? Was gibt es denn?
dlga_bandit_meet:bandit_attack|Euer Glück hat ein Ende, Schuft. Der Tod ist Euch sicher!
dlga_bandit_attack:close_window|{s5}
