qstr_{s1}_has_cast_Warp_L|{s1} has cast Warp Lightning.
qstr_Goddess_of_dreams_pr|Goddess of dreams, prophecy and fortune, she is mostly worshipped by bretonnians, who know her by the name of Lady of the Lake, but even in Athel Loren her worship is still present among those who came from Ulthuan, and you are the proof. Praying for her blessing to be given onto you for all your life, you received the gift of farsight, making your eyes capable of perfectly seeing through distance and time itself. With your new gift, you set out to become an adventurer because of...
qstr_The_trickster_the_la|The trickster, the laughing god of vengeance.  As one of the secretive worshippers of this ambiguous divinity, you spent your times lurking in the shadows, ready to fall upon the enemies who dared to threaten your home. Swifter than wind, your blade was always ready to taste the blood of your  victims in the macabre and majestic dance of death your moves created.  The forces of evil are relentless, though. So you had to part ways with your people to take on the twisted holy path of your god, justifying your improvise decision as being all because of...
qstr_Dark_goddess_of_brut|Dark goddess of brutal hunting and vengeance, sister of Khaela Mensha Khaine the Lord of Murder. As a divinity exiled from the pantheon of the elves allied with the forces of order, you had to keep worshipping her in a secret realm located deep in the darkest parts of the ancient forest. Her blessing granted you a savage thirst for stalking and killing your preys, a gift that you concealed to your family and friends, knowing that if they were ever to find you tainted by her dark rage, death was going to be the sentence on your head. So the lust for the hunt grew stronger and stronger into your soul, until one day you had to leave it all to follow your goddesses feral path. To whomever asked it, you said you left because of...
qstr_The_travel_surely_ch|The travel surely changed you, though you are not sure if it has been for better or worse. As a matter of fact, you began to think about yourself as a too important individual to stay under other rulers, and so you fueled a rebellion. The bloodbath was great almost as the failure of such a daring act. When you were captured, the High Prophets decided for a punishment more fit for such a strong warrior as you: serving as an officer in the penitent Infernal Legion. Battle after battle, you served your time in the Legion and were readmitted into society, stripped of all your previous titles and honors. After living as a normal citizen for some time though, you decided to leave, because of...
qstr_All_the_experiences_|All the experiences accumulated during the long journey and your previous life in the Darklands finally gave their fruits, as you were finally allowed to carry the title of Daemonsmith. As one of the most influent persons in the new colonial empire of the Dawi Zharr, you ruled with an iron fist, willing to sacrifice everything to empower your craft and art and to please the Father of Darkness with every strike of your hammer. Although, many were the ones not pleased by your atrocious tyranny, so one night a band of warriors stormed your arcane forge as you were working in it, seeking to kill you. Yet, you managed to flee and keep living, after you changed your name. With time, most forgot about you, becoming nothing more than a tale, a tale that told how you left because of...
qstr_Through_learning_dev|Through learning, devotion and placing the right bribes where it was needed, you finally managed to enter in the retinue of a Prophet of Hashut, one of the high lords of the Chaos Dwarfs, as one of his personal attendants. Arcane rituals, sacrifices, public games, you witnessed them all, leeching knowledge from the actions and practices of your master, and extrapolating precious lessons from the pains of others. You drank the malevolent essence of Hashut, the Father of Darkness, until it became a drug to you and made you wanting for more and more. So, you decided to leave the safety of the great obsidian temple city to find the forbidden knowledge that will turn you into the most powerful sorcerer of your race. To keep your true goals secret, you lied about your reasons to leave, saying that it was all because of...
qstr_Liquid_fire_and_molt|Liquid fire and molten metal flow incessantly in the bowels of the great industrial furnaces of the black cities of the Chaos Dwarfs, as if that boiling incandescence alone kept them from crumbling and withering. After the settlement in the new lands, you found your new place in the society as one of the few knowledgeable enough to make the huge forges work and make them produce the dreaded artillery guns, armors and weapons of the Dawi Zharr armies. It was not long before your crafts became famous amongst the folks of your city, with many requesting to buy your master crafted creations. One day though, your fortune ended abruptly when another blacksmith started selling better gear than yours. So, after some time, you left your city because of...
qstr_The_great_temple_cit|The great temple cities of the Chaos Dwarfs are dark places of vice and horror, where the pleasure and relief is given by what most would address as abominable and heretical practices. One of those activities is of course attending to the many organized battles among the slaves. As a lord of the shallow prisons where the gladiator slaves dwell, the pits, your almost holy duty was to train and choose the most aggressive fighters among them, so they could put up a great show when slaughtering their unfortunate weaker fellows in the arena. Until one day, during one of the arena events, the impossible happened. One of your most famous champions got killed by one of the appointed victims. Demoted for your failure, you tried living as a normal citizen, until one day you decided to leave it all, because of...
qstr_The_arrival_in_the_l|The arrival in the lands of Albion marked the end of the quest Hashut gave the Chaos Dwarfs, though not all of them were keen on settling and building a new empire there. You, for instance, saw the new lands as a new opportunity to satiate your greed. The hunt for greater fortunes and riches, the evil game of raiding and plundering villages and farms, the scent of iron emanated by the blood drenching the blade of your axe, this is all you wanted after the long and dangerous travel to reach these foreign lands. And so you set out with few others, and for years you became one of the most feared outlaws that roamed the coasts of Bretonnia. Your lucky streak of raids though found its end one day, when after landing with your small warband, you were ambushed by the soldiers of King Leoncoeur. Returning to your city, you stayed there for a while, but then you decided to leave because of...
qstr_Blood_for_the_blood_|Blood for the blood God. Your frenzied passion for slaughter is only equalled by your devotion to the most powerful God of them all, the God of hate and destruction.
qstr_Your_vision_of_life_|Your vision of life is one of hedonism and excess. You share the pleasures of slaanesh and live a life of raping, pillaging and enslaving the human villages on the fringes of the Empire.
qstr_The_Bretonnian_court|The Bretonnian court refers to the Beastman conquest of Estalia as 'The great disease' and as far as you are concerned this just means your race is succeeding in its mission to destroy the body and minds of mankind. You worship nurgle, the God of pestilence and corruption who feeds from the hopelessness of the weaker races. The beastman are a plague upon mankind and this plague will be their undoing.
qstr_Your_whole_life_you_|Your whole life you have lived by the idea that if you want something you take it. I have a great ambition and belief that your destiny is to rise to the top of the herd and lead the great armies to ultimate victory over the lands of men, elves and dwarves. With your power and the power of your God tzeentch it is only a matter of time before the whole world falls into ruins before you.
qstr_A_cooking_pot_is_lik|A cooking pot is like an extension of yourself and your knowledge of herbs, spices and cooking techniques is unsurpassed on your street. You could make a stew out of anything but in truth you are a fussy eater and only want to eat the finest of ingredients.
qstr_Your_mother_always_t|Your mother always taught you the value of healthy food and it was a lesson which stuck with you as you grew up. You even learnt to catch your own fish and would often spend up to 12 hours perched by the pier hoping to catch a 4 footer.
qstr_The_meatier_the_juic|The meatier, the juicier and the messier the better. Rarely did you come home from an evening out dining with a clean shirt but always with a bloated and satisfied belly.
qstr_You_love_to_gorge_al|You love to gorge all day long on cheese, pate, sausages, goose, Estalian luncheon meats, you loved it all and the more the merrier.
qstr_You_didn_t_have_much|You didn't have much time for the kitchen. You liked to spend your days drinking in all of the inns and taverns within the boundaries of the moot and even on occassion in the great Imperial drinking halls.
qstr_You_have_an_exceptio|You have an exceptional voice and know hundreds of classic songs off by heart. You are a wanted man across all the drinking establishments of the moot and you even get hired by the Imperial elite to sing at weddings and funerals.
qstr_Hounds_are_great_fri|Hounds are great friends of halflings and make fantastic steeds. They are steadier platforms for horse archery than rams and better at dodging out of the way of incoming infantry. You trained them how to perform in battle and how to remain fearless in the face of the many horrors which the halflings can face from the Sylvanian territories.
qstr_The_renowned_archers|The renowned archers of the halfling army require an enormous amount of equipment and ammunition both for training and for the wars in which they are hired to fight. You worked in a team of 30 in the largest fletcher outside of the forest of Loren.
qstr_You_worked_in_an_ext|You worked in an extremely high pressure environment under the rudest and most impatient heade chef in the moot. He would bellow red faced commands and scream and shout if any dish was less than perfect or over a second late to the table. You worked yourself to the bone and cheered in delight when your time in the kitchen was finally over.
qstr_The_night_goblin_rai|The night goblin raids have increased within the mootlands to an almost intolerable level. No one could ignore it however much they wanted to so you did what any brave halfling would do and signed up for 2 years in the militia protecting the southern mootland.
qstr_Vampires_to_the_nort|Vampires to the north, orcs to the east, goblins to the south and highwaymen to the east. There is so much potential danger out there and if the halflings were to defend themselves efficiently then they had to be fast and organised. You were a scout for the militia and rode your hound around the outskirts of halfling territory. If you saw any signs of danger you raced to one of the linked alarm points so that the militia and rangers can help defend the locals from the intruders.
qstr_Your_raiding_party_w|Your raiding party was ambushed by a patrol near the Empire/Bretonnia border but the tide of battle turned very quickly and soon the entire regiment was killed. So enraged by the attack you drunk every body dry of blood and hung their bodies on trees for all to see.
qstr_When_you_were_young_|When you were young you overheard a group of campers claiming that Orcs were the worst archers in the world,^even worse than Goblins. This insult stuck with you and you spent your youth training hard with the long bow so that you can prove them wrong.
qstr_You_were_raiding_an_|You were raiding an area just south of the river Brienne when you came across a Bretonnian princess in a private carriage. Her guard were taken out by a group of spear throwers and then you knocked over the carriage, dragged her out by her hair and smashed her head on a rock 12 times. You left her blood stained body on top of the rock and fled before the onrushing unit of questing knights could catch you. They screamed their cries of vengeance but could not stop you retreating to deep forest.
qstr_Your_flatulence_is_s|Your flatulence is so strong that any tree or plant which is touched by your putrid gas will wither and die within a day. Many pestigors believe it is because you are favoured by nurgle and very quickly they started to follow you around as their leader. You used this power to your advantage to move higher and higher up the hierachy until the High Elves annihilated your army in a bloody coastal battle. Only 6 of you survived that day and the Elves have held the beach ever since.
qstr_The_beastmen_will_of|The beastmen will often perform shows of strength and power by engaging in headbutt and horn locking contests. They don't hold the same reputation as the fights to the death which frequently occur in the herd but you have never lost a contest and it has given you some status within the ranks.
qstr_Even_though_the_magi|Even though the magic of the bray shaman has made razorgors more susceptible to lone riders they are still a dangerous beast to tame, even for the mightyl beastmen. It takes tactics as well as strength and it came to you as second nature and before long you were hired by a beastlord to tame enough razorgors for 3 battalions of thunderhoofs.
qstr_Only_you_know_exactl|Only you know exactly what caused you to give up your old life and become an adventurer.^Still, it was not a difficult choice to leave, with the rage burning brightly in your heart.^You want vengeance. You want justice. What was done to you cannot be undone,^and these debts can only be paid in blood...
qstr_Only_you_know_exactly|Only you know exactly what caused you to give up your old life and become an adventurer.^All you can say is that you couldn't bear to stay, not with the memories of those you loved so close and so painful.^ Perhaps your new life will let you forget, or honour the name that you can no longer bear to speak...
qstr_Only_you_know_exactly_|Only you know exactly what caused you to give up your old life and become an adventurer.^You're not even sure when your home became a prison, when the familiar became mundane, but your dreams of^wandering have taken over your life. Whether you yearn for some faraway place or merely for the open road and the^freedom to travel, you could no longer bear to stay in the same place. You simply went and never looked back...
qstr_Only_you_know_exactly_w|Only you know exactly what caused you to give up your old life and become an adventurer.^It was so unlike you, what changed? Are you going crazy? have you lost your ability to reason? Or maybe, just maybe the old man was right, and your destiny^was to go down in history as one of the greatest leaders of the age. You never listened to men like this before but something captured you and you felt^compelled to change your life direction. Only time will tell if it was for nothing.
qstr_Only_you_know_exactly_wh|Only you know exactly what caused you to give up your old life and become an adventurer.^However, you know you cannot go back. There's nothing to go back to. Whatever home you may have had is gone^now, and you must face the fact that you're out in the wide wide world. Alone to sink or swim...
qstr_Only_you_know_exactly_wha|Only you know exactly what caused you to give up your old life and become an adventurer.^To everyone else, it's clear that you're now motivated solely by personal gain.^You want to be rich, powerful, respected, feared.^You want to be the one whom others hurry to obey.^You want people to know your name, and tremble whenever it is spoken.^You want everything, and you won't let anyone stop you from having it...
qstr_Only_you_know_exactly_what|Only you know exactly what caused you to give up your old life and become an adventurer.^You never thought you would be a bold and aggressive leader but the murder of your brother on your doorstep, killed a drunken noble for being from an insignificant family, changed your life forever.^As he lie in your arms he made you swear to make something of the family name, so that everyone will know your name and fear. You swore a blood oath and rode hard and fast for the Old World.
qstr_Back_to_the_beginnin|Volver al principio...
qstr_View_next_segment...|Ver siguiente...
qstr_^No_food:___{reg7}|^Sin comida:  -{reg7}
qstr_^Wage_debt:___{reg6}|^Pagos pendientes:  -{reg6}
qstr_Morale_for_{s9}_troo|Morale for {s9} troops: {reg6}
qstr_On_loan|On loan,
qstr_Appoint_next_marshal|Nombrar siguiente mariscal
qstr_Award_{s12}_as_fief|Conceder {s12} como feudo
qstr_No_one|Nadie
qstr_Selected_faction_is:|Facción seleccionada: {s10}^^{s9}
qstr_You_are_currently_re|Estáis leyendo {s8}.
qstr_You_are_not_reading_|No estáis leyendo ningún libro.
qstr_{s5}_and_{s6}|{s5} y {s6}
qstr_Your_estates_are:_{s|Tus estados son: {s8}.^{s9}
qstr_Monarch:_+{reg7}^|Monarch: +{reg7}^
qstr_Marshal:_+{reg8}^|Marshal: +{reg8}^
qstr_Policy:_{reg9}%^|Policy: {reg9}%^
qstr_Current_party_size_l|El tamaño límite del grupo es de {reg5}.^Modificadores actuales:^^Tamaño base:  +30^Liderazgo: {s2}{reg1}^Carisma: {s3}{reg2}^Renombre: {s4}{reg3}^TOTAL:  {reg5}
qstr_Current_party_size_li|Current party size limit is {reg5}.^Current party size modifiers are:^^Base size:  +30^Leadership: {s2}{reg1}^Charisma: {s3}{reg2}^Renown: {s4}{reg3}^Ogres {s5}{reg6}^Castellan: {reg10}^{s8}^TOTAL:  {reg5}
qstr_Current_party_size_lim|Current party size limit is {reg5}.^Current party size modifiers are:^^Base size:  +30^Leadership: {s2}{reg1}^Charisma: {s3}{reg2}^Renown: {s4}{reg3}^Ogres {s5}{reg6}^Castellan: {reg10}^{s7}^TOTAL:  {reg5}
qstr_Current_party_size_limi|Current party size limit is {reg5}.^Current party size modifiers are:^^Base size:  +30^Leadership: {s2}{reg1}^Charisma: {s3}{reg2}^Renown: {s4}{reg3}^Ogres {s5}{reg6}^Castellan: {reg10}^TOTAL:  {reg5}
qstr_Your_relation_with_t|Tu relación con las facciones es:^{s2}
qstr_Player_renown_is_inc|Renombre del jugador incrementado en 100.
qstr_nowhere_in_particula|nowhere in particular
qstr_Player_reputation_is|Player reputation is increased by 1 and it is now {reg7}.
qstr_Player_reputation_is_|Player reputation is decreased by 1 and it is now {reg7}.
qstr_all|all
qstr_economic|economic
qstr_political|political
qstr_{reg3}|{reg3}
qstr_{s2}_is_currently_at|{s2} is currently at {s3}.
qstr_Activated_free_for_a|Activated free for all mode
qstr_Activated_world_war_|Activated world war mode
qstr_Activated_world_peac|Activated world peace mode
qstr_Reset_wars_to_game_s|Reset wars to game start
qstr_You_drunk_a_potion|You drunk a potion
qstr_{reg1}_{s1}_{reg2?ac|{reg1} {s1} {reg2?acepta:aceptan} la oferta.
qstr_No_one_accepts_the_o|Nadie acepta la oferta.
qstr_You_start_reading_{s|Empiezas a leer {s2}. Después de unas páginas, te das cuenta de que podrías aprender mucho de este libro. Decides mantenerlo cerca para cuando tengas algo de tiempo libre.
qstr_You_flip_through_the|Ojeas las páginas de {s2}, pero te das cuenta de que el texto es confuso y complicado. Lo intentas durante un rato pero te acabas cansando y lo dejas, ya con dolor de cabeza.
qstr_Grazing|Grazing
qstr_Villagers|Aldeanos
qstr_You_have_encountered|Te encuentras con {s1}.
qstr_You_have_engaged_{s1|Has interceptado a {s1} mientras estaban saqueando {s3}.
qstr_You_were_caught_by_{|Has sido interceptado por {s1} mientras tus tropas saqueaban {s3}.
qstr_{s4}^^The_troops_you|{s4}^^Las tropas seleccionadas están listas para seguirte a la batalla.
qstr_{s4}^^Your_captains_|{s4}^^Tus capitanes se ocuparán de la asignación de tropas.
qstr_{s4}^^Your_orders_ha|{s4}^^Tus órdenes han llegado a los capitanes.
qstr_{s4}^^There_is_no_ta|{s4}^^No hay ningún plan táctico en marcha.
qstr_You_were_victorious!|¡Victoria!
qstr_Battle_was_lost._You|Batalla perdida. Tus fuerzas han sido aplastadas.
qstr_Your_companions_carr|Vuestros compañeros os apartan de la lucha.
qstr_You_have_defeated_th|Habéis derrotado al enemigo.
qstr_You_have_retreated_f|Os habéis retirado de la lucha.
qstr_^^Ally_Casualties:{s|^^Bajas aliadas:{s0}
qstr_{s1}_of_{s3}_managed|{s1} del {s3} ha logrado escapar.
qstr_Some_of_your_tendons|Some of your tendons have been damaged in the battle. You lose 1 strength.
qstr_You_took_a_nasty_wou|Os han provocado una herida grave que os hace cojear incluso luego de haberse curado. Perdéis 1 punto de agilidad.
qstr_You_have_trouble_thi|Tras la batalla tenéis problemas para concentraros, tal vez debido a un fuerte golpe en la cabeza, y ahora sufrís de migrañas. Vuestra inteligencia se reduce en 1.
qstr_Perhaps_I_m_getting_|Tal vez estoy perdiendo mi buena suerte...
qstr_Retirement_is_starti|Lo de retirarse suena cada vez mejor.
qstr_No_matter!_I_will_pe|¡No importa! ¡Perseveraré!
qstr_What_did_I_do_to_des|¿Qué he hecho para merecer esto?
qstr_I_suppose_it_ll_make|Supongo que al menos tendré muchas anécdotas que contar...
qstr_Ally|Ally
qstr_Friend|Friend
qstr_Neutral|Neutral
qstr_{s9}_wants_you_to_fo|{s9} quiere que sigáis a su ejército hasta que os indique lo contrario.
qstr_Removing_disguise...|Removing disguise...
qstr_{s8}_of_{s9}|{s8} del {s9}
qstr_liege|liege
qstr_former_liege|former liege
qstr_affiliate|affiliate
qstr_former_companion|former companion
qstr_marshall|marshall
qstr_vassal|vassal
qstr__Your_own_banner_fli| Vuestro estandarte ondea sobre las puertas del castillo.
qstr__You_see_the_banner_| Veis el estandarte de {s7} ondeando sobre las puertas del castillo.
qstr__You_see_the_banner_o| Veis el estandarte de {s7} ondeando sobre las puertas de la ciudad.
qstr__Your_own_banner_flie| Vuestro estandarte ondea sobre las puertas de la ciudad.
qstr__You_see_the_banner_of| You see the banner of your {s11} {s7} over the town gates.
qstr__You_see_the_banner_of_| You see the banner of {s7} over the town gates.
qstr_The_{reg6?town_s:cas|Las reservas de comida {reg6?de la ciudad:del castillo} deberían durar {reg3} días más.
qstr_The_{reg6?town_s:cast|Las reservas de comida {reg6?de la ciudad:del castillo} se han agotado y los defensores están hambrientos.
qstr_You_re_preparing_to_|Os preparáis para atacar los muros, esta labor debería finalizar en {reg9} horas.
qstr_Your_forces_are_buil|Vuestras fuerzas están construyendo una torre de asedio. Se estiman otras {reg9} horas para completar la construcción.
qstr_You_are_ready_to_att|Ya podéis atacar los muros, si así lo deseáis.
qstr_The_siege_tower_is_b|La torre de asedio está lista y ya podéis comenzar el ataque.
qstr_As_a_last_defensive_|Como última medida defensiva, os retiráis a la sala principal de la fortaleza. Vos y vuestros últimos soldados lucharéis allí desesperadamente. Si os derrotan, no tenéis ya ningún lugar a donde escapar.
qstr_You_ve_been_driven_a|Habéis perdido los muros de la ciudad. Los atacantes anegan ya las calles. Si podéis vencerlos, tal vez podáis cambiar vuestra suerte.
qstr_You_ve_breached_the_|¡Habéis conseguido atravesar los muros de la ciudad, pero los obstinados defensores continúan la resistencia en las calles! Tendréis que ocuparos de ellos antes de poder atacar el corazón de la fortaleza.
qstr_The_town_centre_is_y|El centro de la ciudad es vuestro, pero los últimos defensores se han retirado al castillo. Para alcanzar la victoria el castillo deberá caer.
qstr_The_remaining_defend|Los últimos defensores se han refugiado en el castillo como última barrera. Debéis entrar y aplastar a la resistencia.
qstr_However_since_you_ar|Sin embargo, al no haber jurado lealtad a {s9}, no hay posibilidad de que él os reconozca como {señor/señora} de {reg8?esta ciudad:este castillo}.
qstr_The_enemy_has_been_f|El enemigo ha sido obligado a retirarse. El asalto ha concluido, pero el asedio continúa.
qstr_As_you_approach_you_|Los guardias del castillo os ven cuando intentáis acercaros. Inmediatamente abren las puertas a su {rey/reina}.
qstr_As_you_approach_you_a|Los guardias del castillo os descubren cuando intentáis acercaros. Inmediatamente abren las puertas a su {señor/señora}.
qstr_As_you_approach_you_ar|As you approach, you are spotted by the castle guards, who welcome you and open the gates for their {lord/lady}.
qstr__This_village_and_th| Esta aldea y sus tierras colindantes os pertenecen.
qstr__You_remember_that_t| Recordáis que esta aldea y sus tierras colindantes pertenecen al {s7}.
qstr__You_remember_that_th| You remember that this village and the surrounding lands belong to {s7}.
qstr__These_lands_belong_| Estas tierras no pertenecen a nadie.
qstr__The_village_is_infe| La aldea está infestada de {reg8} {s35}.
qstr__The_peasants_{reg8?| The peasants {reg8?hired {reg8} mercenaries and :}are rebelling against you.
qstr__The_village_has_bee| La aldea ha sido saqueada. Unas pocas almas se dispersan mientras pasáis por entre las casas quemadas.
qstr__The_village_is_bein| La aldea ha sido asaltada.
qstr_No_one_here_seems_to|Nadie parece estar interesado en unirse a vuestro grupo.
qstr_One_{s3}_volunteers_|Un {s3} se ofrece voluntario a seguiros.
qstr_{reg4}_{s3}_voluntee|{reg4} {s3} se ofrecen voluntarios a seguiros.
qstr_Try_as_you_might_you|Por más que lo intentasteis, no pudisteis vencer a los bandidos. Llenos de ira, arrasan la aldea para castigar a los campesinos, y luego dejan atrás las tierras que acaban de incendiar para buscar otros sitios que saquear.
qstr_village|La aldea
qstr_town|La ciudad
qstr_castle|El castillo
qstr_The_{s17}_has_no_imp|{s17} no tiene mejoras.
qstr_The_{s17}_has_the_fo|{s17} tiene las siguientes mejoras: {s18}.
qstr_The_assasins_beat_yo|Los asesinos os golpean hasta dejaros inconsciente en el suelo y se van creyendo haberos matado.
qstr_You_have_fallen._The|Habéis caído. Los bandidos rebuscan rápidamente en vuestro cuerpo para robaros lo que tenéis, y desaparecen en la noche. Os han dejado con vida, aunque poco les ha faltado para mataros.
qstr_Luckily_some_of_your|Por fortuna, algunos de vuestros compañeros llegan buscándoos y os encuentran en el suelo. Rápidamente os llevan a un sitio seguro y atienden vuestras heridas.
qstr_Luckily_some_passing|Por fortuna, algunos campesinos os encuentran en la cuneta y se percatan de que no sois cualquiera. Ellos os llevan a una posada cercana y atienden vuestras heridas.
qstr_You_fail_to_steal_an|Sois incapaz de robar el ganado.
qstr_You_drive_away_{reg1|Sacáis {reg17} {reg12?cabezas:cabeza} de ganado del rebaño de la aldea.
qstr__From_your_vantage_p| From your vantage point you see a man matching the description of {s50} arming himself with a sword during the commotion. If you do not press on the fugitive will slip away!
qstr_You_are_at_{s2}.|Estáis en {s2}.
qstr__This_castle_has_no_| Este castillo no tiene guarnición.
qstr__The_banner_of_your_| The banner of your {s11} {s7} flies over the town gates.
qstr__This_town_has_no_ga| Esta ciudad no tiene guarnición.
qstr__You_have_successful| Habéis sido capaz de pasar sin que os detectaran.
qstr__Your_{reg1?capital_| Your {reg1?capital is:court can be found} here{reg0? with your spouse, {s0} in residence:}.
qstr__Your_household_can_| Your household can be found here.
qstr_{s13}_A_tournament_w|{s13} Pronto se celebrará un torneo aquí.
qstr___{reg1}_denars_per_| ({reg1} denares por noche)
qstr_You_don_t_have_enoug|No tenéis dinero suficiente.
qstr_Magic_resistance_6+_|Magic resistance 6+ costs 1500 and requires a magic level of 1.
qstr_Magic_resistance_5+_|Magic resistance 5+ costs 3000 and requires a magic level of 3.
qstr_Magic_resistance_4+_|Magic resistance 4+ costs 5000 and requires a magic level of 5.
qstr_Magic_resistance_3+_|Magic resistance 3+ costs 10000 and requires a magic level of 7.
qstr_Magic_resistance_2+_|Magic resistance 2+ costs 20000 and requires a magic level of 9.
qstr_You_cannot_improve_y|You cannot improve your magic level.
qstr_Magic_resistance_now|Magic resistance now 6+
qstr_Magic_resistance_now_|Magic resistance now 5+
qstr_Magic_resistance_now_4|Magic resistance now 4+
qstr_Magic_resistance_now_3|Magic resistance now 3+
qstr_Magic_resistance_now_2|Magic resistance now 2+
qstr_You_are_now_a_practi|You are now a practitioner of the Lore of Life
qstr_You_are_now_a_practit|You are now a practitioner of the Lore of Metal
qstr_You_are_now_a_practiti|You are now a practitioner of the Lore of Light
qstr_You_are_now_a_hedge_|You are now a hedge wizard
qstr_You_are_now_a_practitio|You are now a practitioner of the Lore of Heavens
qstr_You_are_now_a_practition|You are now a practitioner of the Lore of Shadows
qstr_You_are_now_a_practitione|You are now a practitioner of the Lore of Death
qstr_You_are_now_a_practitioner|You are now a practitioner of the Lore of Fire
qstr_You_are_now_a_practitioner_|You are now a practitioner of the Lore of Beasts
qstr_You_are_now_a_practitioner_o|You are now a practitioner of the Lore of High Magic
qstr_You_are_now_a_practitioner_of|You are now a practitioner of the Lore of Dark Magic
qstr_You_are_now_a_practitioner_of_|You are now a practitioner of the Lore of Undeath
qstr_You_have_aligned_you|You have aligned yourself with darkness. Your reputation has changed to evil.
qstr_You_are_now_a_practitioner_of_t|You are now a practitioner of the Lore of Vampires
qstr_You_are_now_a_practitioner_of_th|You are now a practitioner of the Lore of Tzeentch
qstr_You_are_now_a_practitioner_of_the|You are now a practitioner of the Lore of Slaanesh
qstr_You_are_now_a_practitioner_of_the_|You are now a practitioner of the Lore of Nurgle
qstr_You_are_now_a_practitioner_of_the_L|You are now a practitioner of the Lore of Da Big Waaagh
qstr_You_are_now_a_practitioner_of_the_Lo|You are now a practitioner of the Lore of Da Little Waaagh
qstr_You_are_now_a_practitioner_of_the_Lor|You are now a practitioner of the Lore of Ruin
qstr_You_are_now_a_practitioner_of_the_Lore|You are now a practitioner of the Lore of Plague
qstr_You_are_now_a_practitioner_of_the_Lore_|You are now a practitioner of the Lore of Nehekhara
qstr_You_are_now_a_practitioner_of_the_Lore_o|You are now a practitioner of the Lore of Ice
qstr_You_are_now_a_practitioner_of_the_Lore_of|You are now a practitioner of the Lore of the Desert
qstr_You_are_now_a_practitioner_of_the_Lore_of_|You are now a practitioner of the Lore of the Wild
qstr_You_do_not_have_enoug|You do not have enough gold
qstr_Moreover_you_earn_{r|Además, ganáis {reg8} denares por las astutas apuestas que habéis hecho sobre vuestra persona...
qstr_Victory_is_yours!_Yo|¡La victoria es vuestra! Habéis ganado este combate, pero ahora debéis prepararos para la próxima ronda. 
qstr_You_have_been_bested|Os han vencido en este combate, pero el maestro de ceremonias reconoce vuestra habilidad y valentía, permitiéndoos participar en la siguiente ronda. 
qstr_You_were_beaten._The|Os han vencido. Los campesinos están felices de su éxito, pero la lección que intentabais inculcarles probablemente no les ha llegado...
qstr_After_beating_your_l|Tras vencer a vuestro último oponente, explicáis a los campesinos cómo defenderse contra un ataque así. Esperáis que hayan aprendido y la próxima vez puedan defenderse solos.
qstr_The_bandits_are_brok|¡Los bandidos han sido derrotados! Los pocos que quedan vivos y conscientes huyen con el rabo entre las piernas, aterrorizados de los campesinos y de su nuevo líder.
qstr_{s1}_s_Ship|Barco de {s1}
qstr_However_{reg3?You_ar|Sin embargo, {reg3?no sois:{s1} no es} capaz de encontrar mercancías de comercio que puedan procurar ganancias.
qstr_^Buying_{s4}_here_an|^Comprar {s4} aquí e ir a {s5} para vender os reportará una ganancia de {reg6} denares por unidad.{s3}
qstr_{reg3?You_find:{s1}_|{reg3?Os dais:{s1} se da} cuenta que:^{s3}
qstr_{s2}^{reg1}_{s1}_ear|{s2}^{reg1} {s1} ha ganado {reg0} puntos de experiencia.
qstr_{s2}^{s1}_earned_an_|{s2}^{s1} ha ganado {reg0} puntos adicionales de experiencia.
qstr_^You_earned_{reg0}_e|^Habéis ganado {reg0} puntos de experiencia.{s2}
qstr_The_training_didn_t_|El entrenamiento no ha ido nada bien.
qstr_The_training_didn_t_g|El entrenamiento no ha ido demasiado bien.
qstr_The_training_went_qu|El entrenamiento fue bastante bien.
qstr_The_training_went_ve|El entrenamiento fue muy bien.
qstr_The_training_went_pe|El entrenamiento fue perfectamente.
qstr_{s13}_asked_you_to_r|{s13} os ha pedido que reportéis ante él con al menos {reg13} tropas.
qstr_{s13}_ordered_you_to|{s13} os ha ordenado que os unáis en el asalto a {s14}.
qstr_Find_and_speak_with_|Debéis buscar y hablar con {s3} de {s4} para ofrecerle vuestro juramento de lealtad.
qstr_There_has_been_an_al|Ha habido un incidente fronterizo: {s9}
qstr_^^Note_that_so_long_|^^Notad que mientras seáis mariscal los señores del reino esperan que seáis vos quien los lidere en las campañas. Así que si estáis esperando por un banquete, ya sea por una boda u otro motivo, puede que queráis dimitir. Para ello debéis hablar con vuestro señor.
qstr_You_don_t_have_enough|You don't have enough gold.
qstr_Your_God_favours_you|Your God favours you this day, +1 to ironflesh
qstr_Your_God_does_not_co|Your God does not convey their blessing today
qstr_The_liquid_makes_you|The liquid makes you collapse and convulse. Lose 2 strength permanently.
qstr_The_liquid_is_hot_an|The liquid is hot and satisfying. Gain 1 ironflesh permanently.
qstr_The_liquid_is_hot_and|The liquid is hot and satisfying. Gain 2 strength permanently.
qstr_The_community_gives_|The community gives you a gift for your generosity.
qstr_Add_1_to_strength_pe|Add 1 to strength permanently.
qstr_You_retrieve_the_rin|You retrieve the ring from the corpse
qstr_You_have_contracted_|You have contracted the plague
qstr_Your_athletics_skill|Your athletics skill has been reduced
qstr_The_elven_girl_dies_|The elven girl dies in your arms. You have contracted the plague
qstr_Your_trade_skill_has|Your trade skill has increased by 1
qstr_Your_leadership_skil|Your leadership skill has increased by 1
qstr_Your_prisoner_manage|Your prisoner management skill has increased by 1
